datetime,mapx,mapy,rss,ap_name,mac,map
2147483647,227.761,1095.73,-62,FIU_SECUREWiFi,a0:ec:f9:11:6c:a0,3
2147483647,227.761,1095.73,-62,eduroam,a0:ec:f9:11:6c:a4,3
2147483647,227.761,1095.73,-66,FIU_SECUREWiFi,a0:ec:f9:11:6c:af,3
2147483647,227.761,1095.73,-66,eduroam,a0:ec:f9:11:6c:ab,3
2147483647,227.761,1095.73,-68,ESRL secure Wifi,84:1b:5e:4b:80:e1,3
2147483647,227.761,1095.73,-68,ESRL secure,84:1b:5e:4b:80:e2,3
2147483647,227.761,1095.73,-73,FIU_SECUREWiFi,a0:ec:f9:b2:86:10,3
2147483647,227.761,1095.73,-73,eduroam,a0:ec:f9:b2:86:14,3
2147483647,227.761,1095.73,-82,eduroam,a0:ec:f9:9f:a7:a4,3
2147483647,227.761,1095.73,-81,FIU_SECUREWiFi,a0:ec:f9:9f:a7:a0,3
2147483647,227.761,1095.73,-86,EC2912,c8:b3:73:1f:fc:6e,3
2147483647,227.761,1095.73,-89,Farshad Wi-Fi,60:a4:4c:66:85:ba,3
2147483647,227.761,1095.73,-47,,84:1b:5e:ca:72:7b,3
2147483647,227.761,1095.73,-66,FIU_WiFi,a0:ec:f9:11:6c:ae,3
2147483647,227.761,1095.73,-87,HP-Print-59-LaserJet,7c:e9:d3:ac:05:59,3
2147483647,227.761,1095.73,-87,eduroam,a0:ec:f9:b2:86:1b,3
2147483647,227.761,1095.73,-85,,a0:ec:f9:9f:a7:ad,3
2147483647,227.761,1095.73,-90,FIU_SECUREWiFi,a0:ec:f9:9f:8a:0f,3
2147483647,227.761,1095.73,-86,eduroam,a0:ec:f9:9f:a7:ab,3
2147483647,227.761,1095.73,-89,eduroam,a0:ec:f9:9f:8a:0b,3
2147483647,227.761,1095.73,-86,FIU_SECUREWiFi,a0:ec:f9:9f:a7:af,3
2147483647,227.761,1095.73,-62,,a0:ec:f9:11:6c:a5,3
2147483647,227.761,1095.73,-87,,a0:ec:f9:b2:86:1c,3
2147483647,227.761,1095.73,-62,,a0:ec:f9:11:6c:a3,3
2147483647,227.761,1095.73,-72,,a0:ec:f9:11:6c:ad,3
2147483647,227.761,1095.73,-85,,a0:ec:f9:9f:8a:0c,3
2147483647,227.761,1095.73,-86,,a0:ec:f9:9f:8a:0a,3
2147483647,227.761,1095.73,-71,FIU_WiFi,a0:ec:f9:b2:86:11,3
2147483647,227.761,1095.73,-87,FIU_WiFi,a0:ec:f9:b2:86:1e,3
2147483647,227.761,1095.73,-49,,84:1b:5e:ca:72:7a,3
2147483647,227.761,1095.73,-66,,a0:ec:f9:11:6c:aa,3
2147483647,227.761,1095.73,-66,,a0:ec:f9:11:6c:ac,3
2147483647,227.761,1095.73,-73,,a0:ec:f9:b2:86:15,3
2147483647,227.761,1095.73,-73,,a0:ec:f9:b2:86:13,3
2147483647,227.761,1095.73,-74,eduroam,a0:ec:f9:9f:8a:04,3
2147483647,227.761,1095.73,-87,FIU_SECUREWiFi,a0:ec:f9:b2:86:1f,3
2147483647,227.761,1095.73,-83,,a0:ec:f9:9f:a7:a2,3
2147483647,227.761,1095.73,-89,,a0:ec:f9:9f:8a:0d,3
2147483647,227.761,1095.73,-89,OAM office,00:1c:10:f6:1d:47,3
2147483647,227.761,1095.73,-89,ArvindDesktop,3e:3e:84:8c:f8:c5,3
2147483647,227.761,1095.73,-89,Cisco22415,c0:c1:c0:a5:0e:bc,3
2147483647,227.761,1095.73,-73,FIU_SECUREWiFi,a0:ec:f9:9f:8a:00,3
2147483647,227.761,1095.73,-86,,a0:ec:f9:9f:a7:aa,3
2147483647,227.761,1095.73,-86,,a0:ec:f9:9f:a7:ac,3
2147483647,227.761,1095.73,-85,FIU_SECUREWiFi,88:1d:fc:a1:89:80,3
2147483647,227.761,1095.73,-64,FIU_WiFi,a0:ec:f9:11:6c:a1,3
2147483647,227.761,1095.73,-73,FIU_WiFi,a0:ec:f9:9f:8a:01,3
2147483647,227.761,1095.73,-64,,a0:ec:f9:11:6c:a2,3
2147483647,227.761,1095.73,-72,,a0:ec:f9:b2:86:12,3
2147483647,227.761,1095.73,-81,,a0:ec:f9:9f:a7:a3,3
2147483647,227.761,1095.73,-83,eduroam,88:1d:fc:a1:89:84,3
2147483647,227.761,1095.73,-87,FIU_WiFi,a0:ec:f9:9f:8a:0e,3
2147483647,227.761,1095.73,-83,FIU_WiFi,a0:ec:f9:9f:a7:a1,3
2147483647,227.761,1095.73,-85,FIU_WiFi,88:1d:fc:a1:89:81,3
2147483647,227.761,1095.73,-73,,a0:ec:f9:9f:8a:03,3
2147483647,227.761,1095.73,-73,,a0:ec:f9:9f:8a:02,3
2147483647,227.761,1095.73,-83,,88:1d:fc:a1:89:82,3
2147483647,227.761,1095.73,-85,FIU_WiFi,a0:ec:f9:9f:a7:ae,3
2147483647,227.761,1095.73,-89,,a0:ec:f9:b2:86:1a,3
2147483647,227.761,1095.73,-83,,a0:ec:f9:9f:a7:a5,3
2147483647,227.761,1095.73,-88,,a0:ec:f9:b2:86:1d,3
2147483647,227.761,1095.73,-74,,a0:ec:f9:9f:8a:05,3
2147483647,227.761,1095.73,-84,,88:1d:fc:a1:89:83,3
2147483647,227.761,1095.73,-85,,88:1d:fc:a1:89:85,3
2147483647,227.761,1095.73,-89,,a0:ec:f9:65:67:52,3
2147483647,160.625,1389.67,-72,FIU_SECUREWiFi,a0:ec:f9:11:6c:a0,3
2147483647,160.625,1389.67,-71,eduroam,a0:ec:f9:11:6c:ab,3
2147483647,160.625,1389.67,-70,FIU_SECUREWiFi,a0:ec:f9:11:6c:af,3
2147483647,160.625,1389.67,-67,ESRL secure Wifi,84:1b:5e:4b:80:e1,3
2147483647,160.625,1389.67,-56,ESRL secure,84:1b:5e:4b:80:e2,3
2147483647,160.625,1389.67,-72,eduroam,a0:ec:f9:11:6c:a4,3
2147483647,160.625,1389.67,-67,eduroam,a0:ec:f9:9f:8a:04,3
2147483647,160.625,1389.67,-68,FIU_SECUREWiFi,a0:ec:f9:9f:8a:00,3
2147483647,160.625,1389.67,-79,eduroam,a0:ec:f9:9f:8a:0b,3
2147483647,160.625,1389.67,-82,eduroam,a0:ec:f9:b2:86:14,3
2147483647,160.625,1389.67,-82,FIU_SECUREWiFi,a0:ec:f9:b2:86:10,3
2147483647,160.625,1389.67,-79,FIU_SECUREWiFi,a0:ec:f9:9f:8a:0f,3
2147483647,160.625,1389.67,-71,FIU_WiFi,a0:ec:f9:11:6c:ae,3
2147483647,160.625,1389.67,-85,,a0:ec:f9:b2:86:12,3
2147483647,160.625,1389.67,-88,,a0:ec:f9:9f:a7:a3,3
2147483647,160.625,1389.67,-65,OAM office,00:1c:10:f6:1d:47,3
2147483647,160.625,1389.67,-86,HP-Print-59-LaserJet,7c:e9:d3:ac:05:59,3
2147483647,160.625,1389.67,-72,,a0:ec:f9:11:6c:aa,3
2147483647,160.625,1389.67,-72,,a0:ec:f9:11:6c:ac,3
2147483647,160.625,1389.67,-55,,a0:ec:f9:9f:8a:03,3
2147483647,160.625,1389.67,-86,eduroam,a0:ec:f9:9f:a7:a4,3
2147483647,160.625,1389.67,-68,,a0:ec:f9:9f:8a:0d,3
2147483647,160.625,1389.67,-60,FIU_SECUREWiFi,88:1d:fc:a1:89:80,3
2147483647,160.625,1389.67,-72,,88:1d:fc:a1:89:8c,3
2147483647,160.625,1389.67,-72,eduroam,88:1d:fc:a1:89:8b,3
2147483647,160.625,1389.67,-71,FIU_SECUREWiFi,88:1d:fc:a1:89:8f,3
2147483647,160.625,1389.67,-75,,88:1d:fc:a1:89:8a,3
2147483647,160.625,1389.67,-76,FIU_SECUREWiFi,a0:ec:f9:11:76:c0,3
2147483647,160.625,1389.67,-79,eduroam,a0:ec:f9:11:76:c4,3
2147483647,160.625,1389.67,-83,FIU_SECUREWiFi,a0:ec:f9:e0:fe:e0,3
2147483647,160.625,1389.67,-83,eduroam,a0:ec:f9:e0:fe:e4,3
2147483647,160.625,1389.67,-79,FIU_WiFi,a0:ec:f9:9f:8a:0e,3
2147483647,160.625,1389.67,-72,FIU_WiFi,88:1d:fc:a1:89:8e,3
2147483647,160.625,1389.67,-86,FIU_WiFi,a0:ec:f9:e0:fe:e1,3
2147483647,160.625,1389.67,-89,Cisco22415,c0:c1:c0:a5:0e:bc,3
2147483647,160.625,1389.67,-61,eduroam,88:1d:fc:a1:89:84,3
2147483647,160.625,1389.67,-61,,88:1d:fc:a1:89:85,3
2147483647,160.625,1389.67,-71,,a0:ec:f9:11:6c:ad,3
2147483647,160.625,1389.67,-72,,88:1d:fc:a1:89:8d,3
2147483647,160.625,1389.67,-69,,a0:ec:f9:9f:8a:02,3
2147483647,160.625,1389.67,-72,,a0:ec:f9:11:6c:a2,3
2147483647,160.625,1389.67,-79,,a0:ec:f9:9f:8a:0c,3
2147483647,160.625,1389.67,-79,,a0:ec:f9:9f:8a:0a,3
2147483647,160.625,1389.67,-81,eduroam,a0:ec:f9:11:6b:d4,3
2147483647,160.625,1389.67,-82,,a0:ec:f9:11:6b:d2,3
2147483647,160.625,1389.67,-90,,a0:ec:f9:b2:86:1d,3
2147483647,160.625,1389.67,-90,eduroam,a0:ec:f9:b2:86:1b,3
2147483647,160.625,1389.67,-87,DIRECT-mAPhaser 3260,9e:93:4e:39:10:4a,3
2147483647,160.625,1389.67,-71,FIU_WiFi,a0:ec:f9:11:6c:a1,3
2147483647,160.625,1389.67,-82,FIU_WiFi,a0:ec:f9:b2:86:11,3
2147483647,160.625,1389.67,-75,,84:1b:5e:ca:72:7a,3
2147483647,160.625,1389.67,-77,TIMS,b4:75:0e:3c:93:86,3
2147483647,160.625,1389.67,-81,FIU_SECUREWiFi,a0:ec:f9:11:6b:d0,3
2147483647,160.625,1389.67,-82,,a0:ec:f9:e0:fe:e5,3
2147483647,160.625,1389.67,-77,,84:1b:5e:ca:72:7b,3
2147483647,160.625,1389.67,-61,,88:1d:fc:a1:89:82,3
2147483647,160.625,1389.67,-72,,a0:ec:f9:11:6c:a5,3
2147483647,160.625,1389.67,-72,,a0:ec:f9:11:6c:a3,3
2147483647,160.625,1389.67,-79,,a0:ec:f9:e0:fe:e2,3
2147483647,160.625,1389.67,-79,,a0:ec:f9:11:6b:d3,3
2147483647,160.625,1389.67,-80,,a0:ec:f9:b2:86:15,3
2147483647,160.625,1389.67,-88,,a0:ec:f9:e0:fe:ec,3
2147483647,160.625,1389.67,-67,FIU_WiFi,a0:ec:f9:9f:8a:01,3
2147483647,160.625,1389.67,-80,FIU_WiFi,a0:ec:f9:11:6b:d1,3
2147483647,160.625,1389.67,-81,,a0:ec:f9:b2:86:13,3
2147483647,160.625,1389.67,-63,FIU_WiFi,88:1d:fc:a1:89:81,3
2147483647,160.625,1389.67,-88,,a0:ec:f9:e0:fe:ea,3
2147483647,160.625,1389.67,-89,CSL,6c:70:9f:db:67:b4,3
2147483647,160.625,1389.67,-87,FIU_WiFi,a0:ec:f9:e0:fe:ee,3
2147483647,160.625,1389.67,-87,eduroam,a0:ec:f9:e0:fe:eb,3
2147483647,160.625,1389.67,-69,,a0:ec:f9:9f:8a:05,3
2147483647,160.625,1389.67,-80,,a0:ec:f9:11:6b:d5,3
2147483647,160.625,1389.67,-82,,a0:ec:f9:e0:fe:e3,3
2147483647,160.625,1389.67,-87,FIU_SECUREWiFi,a0:ec:f9:e0:fe:ef,3
2147483647,160.625,1389.67,-89,,00:0d:67:6e:c3:d6,3
2147483647,165.988,1347.52,-71,FIU_SECUREWiFi,a0:ec:f9:11:6c:a0,3
2147483647,165.988,1347.52,-70,eduroam,a0:ec:f9:11:6c:ab,3
2147483647,165.988,1347.52,-70,FIU_SECUREWiFi,a0:ec:f9:11:6c:af,3
2147483647,165.988,1347.52,-56,ESRL secure Wifi,84:1b:5e:4b:80:e1,3
2147483647,165.988,1347.52,-56,ESRL secure,84:1b:5e:4b:80:e2,3
2147483647,165.988,1347.52,-70,eduroam,a0:ec:f9:11:6c:a4,3
2147483647,165.988,1347.52,-61,eduroam,a0:ec:f9:9f:8a:04,3
2147483647,165.988,1347.52,-61,FIU_SECUREWiFi,a0:ec:f9:9f:8a:00,3
2147483647,165.988,1347.52,-68,eduroam,a0:ec:f9:9f:8a:0b,3
2147483647,165.988,1347.52,-81,eduroam,a0:ec:f9:b2:86:14,3
2147483647,165.988,1347.52,-82,FIU_SECUREWiFi,a0:ec:f9:b2:86:10,3
2147483647,165.988,1347.52,-69,FIU_SECUREWiFi,a0:ec:f9:9f:8a:0f,3
2147483647,165.988,1347.52,-70,FIU_WiFi,a0:ec:f9:11:6c:ae,3
2147483647,165.988,1347.52,-71,OAM office,00:1c:10:f6:1d:47,3
2147483647,165.988,1347.52,-62,FIU_SECUREWiFi,88:1d:fc:a1:89:80,3
2147483647,165.988,1347.52,-71,eduroam,88:1d:fc:a1:89:8b,3
2147483647,165.988,1347.52,-70,FIU_SECUREWiFi,88:1d:fc:a1:89:8f,3
2147483647,165.988,1347.52,-69,FIU_WiFi,a0:ec:f9:9f:8a:0e,3
2147483647,165.988,1347.52,-71,FIU_WiFi,88:1d:fc:a1:89:8e,3
2147483647,165.988,1347.52,-63,eduroam,88:1d:fc:a1:89:84,3
2147483647,165.988,1347.52,-73,,84:1b:5e:ca:72:7a,3
2147483647,165.988,1347.52,-77,,84:1b:5e:ca:72:7b,3
2147483647,165.988,1347.52,-67,,a0:ec:f9:11:6c:a5,3
2147483647,165.988,1347.52,-78,,a0:ec:f9:9f:8a:0d,3
2147483647,165.988,1347.52,-86,,a0:ec:f9:e0:fe:ec,3
2147483647,165.988,1347.52,-89,Cisco22415,c0:c1:c0:a5:0e:bc,3
2147483647,165.988,1347.52,-71,,a0:ec:f9:11:6c:ac,3
2147483647,165.988,1347.52,-81,,a0:ec:f9:b2:86:13,3
2147483647,165.988,1347.52,-71,,a0:ec:f9:11:6c:aa,3
2147483647,165.988,1347.52,-68,,88:1d:fc:a1:89:8c,3
2147483647,165.988,1347.52,-88,,a0:ec:f9:e0:fe:ea,3
2147483647,165.988,1347.52,-89,CSL,6c:70:9f:db:67:b4,3
2147483647,165.988,1347.52,-87,eduroam,a0:ec:f9:11:6b:d4,3
2147483647,165.988,1347.52,-89,FIU_SECUREWiFi,a0:ec:f9:e0:fe:ef,3
2147483647,165.988,1347.52,-83,,a0:ec:f9:e0:fe:e2,3
2147483647,165.988,1347.52,-67,FIU_WiFi,a0:ec:f9:9f:8a:01,3
2147483647,165.988,1347.52,-81,FIU_WiFi,a0:ec:f9:11:6b:d1,3
2147483647,165.988,1347.52,-86,FIU_WiFi,a0:ec:f9:e0:fe:ee,3
2147483647,165.988,1347.52,-83,FIU_WiFi,a0:ec:f9:e0:fe:e1,3
2147483647,165.988,1347.52,-62,,a0:ec:f9:9f:8a:02,3
2147483647,165.988,1347.52,-68,,a0:ec:f9:9f:8a:0c,3
2147483647,165.988,1347.52,-68,,a0:ec:f9:9f:8a:0a,3
2147483647,165.988,1347.52,-71,,88:1d:fc:a1:89:8d,3
2147483647,165.988,1347.52,-72,,a0:ec:f9:11:6c:ad,3
2147483647,165.988,1347.52,-69,,a0:ec:f9:11:6c:a2,3
2147483647,165.988,1347.52,-88,,a0:ec:f9:e0:fe:ed,3
2147483647,165.988,1347.52,-84,eduroam,a0:ec:f9:e0:fe:e4,3
2147483647,165.988,1347.52,-89,eduroam,a0:ec:f9:e0:fe:eb,3
2147483647,165.988,1347.52,-85,FIU_SECUREWiFi,a0:ec:f9:e0:fe:e0,3
2147483647,165.988,1347.52,-87,,a0:ec:f9:11:6b:d2,3
2147483647,165.988,1347.52,-63,,88:1d:fc:a1:89:85,3
2147483647,165.988,1347.52,-83,TIMS,b4:75:0e:3c:93:86,3
2147483647,165.988,1347.52,-84,,a0:ec:f9:e0:fe:e5,3
2147483647,165.988,1347.52,-89,eduroam,a0:ec:f9:b2:86:1b,3
2147483647,165.988,1347.52,-78,FIU_WiFi,a0:ec:f9:b2:86:11,3
2147483647,165.988,1347.52,-89,FIU_WiFi,a0:ec:f9:b2:86:1e,3
2147483647,165.988,1347.52,-61,,88:1d:fc:a1:89:82,3
2147483647,165.988,1347.52,-66,,a0:ec:f9:9f:8a:03,3
2147483647,165.988,1347.52,-73,,88:1d:fc:a1:89:8a,3
2147483647,165.988,1347.52,-69,,a0:ec:f9:11:6c:a3,3
2147483647,165.988,1347.52,-80,,a0:ec:f9:b2:86:15,3
2147483647,165.988,1347.52,-85,FIU_SECUREWiFi,a0:ec:f9:11:6b:d0,3
2147483647,165.988,1347.52,-61,FIU_WiFi,88:1d:fc:a1:89:81,3
2147483647,165.988,1347.52,-69,FIU_WiFi,a0:ec:f9:11:6c:a1,3
2147483647,165.988,1347.52,-83,,a0:ec:f9:11:6b:d3,3
2147483647,165.988,1347.52,-60,,88:1d:fc:a1:89:83,3
2147483647,165.988,1347.52,-90,,a0:ec:f9:b2:86:1c,3
2147483647,165.988,1347.52,-65,,a0:ec:f9:9f:8a:05,3
2147483647,165.988,1347.52,-84,,a0:ec:f9:11:6b:d5,3
2147483647,165.988,1347.52,-92,,a0:ec:f9:b2:86:1a,3
2147483647,167.061,1301.85,-62,FIU_SECUREWiFi,a0:ec:f9:11:6c:a0,3
2147483647,167.061,1301.85,-67,eduroam,a0:ec:f9:11:6c:ab,3
2147483647,167.061,1301.85,-67,FIU_SECUREWiFi,a0:ec:f9:11:6c:af,3
2147483647,167.061,1301.85,-55,ESRL secure Wifi,84:1b:5e:4b:80:e1,3
2147483647,167.061,1301.85,-56,ESRL secure,84:1b:5e:4b:80:e2,3
2147483647,167.061,1301.85,-63,eduroam,a0:ec:f9:11:6c:a4,3
2147483647,167.061,1301.85,-57,eduroam,a0:ec:f9:9f:8a:04,3
2147483647,167.061,1301.85,-56,FIU_SECUREWiFi,a0:ec:f9:9f:8a:00,3
2147483647,167.061,1301.85,-65,eduroam,a0:ec:f9:9f:8a:0b,3
2147483647,167.061,1301.85,-86,eduroam,a0:ec:f9:b2:86:14,3
2147483647,167.061,1301.85,-66,FIU_SECUREWiFi,a0:ec:f9:9f:8a:0f,3
2147483647,167.061,1301.85,-67,FIU_WiFi,a0:ec:f9:11:6c:ae,3
2147483647,167.061,1301.85,-74,OAM office,00:1c:10:f6:1d:47,3
2147483647,167.061,1301.85,-70,FIU_SECUREWiFi,88:1d:fc:a1:89:80,3
2147483647,167.061,1301.85,-75,eduroam,88:1d:fc:a1:89:8b,3
2147483647,167.061,1301.85,-74,FIU_SECUREWiFi,88:1d:fc:a1:89:8f,3
2147483647,167.061,1301.85,-66,FIU_WiFi,a0:ec:f9:9f:8a:0e,3
2147483647,167.061,1301.85,-74,FIU_WiFi,88:1d:fc:a1:89:8e,3
2147483647,167.061,1301.85,-70,eduroam,88:1d:fc:a1:89:84,3
2147483647,167.061,1301.85,-88,eduroam,a0:ec:f9:11:6b:d4,3
2147483647,167.061,1301.85,-87,FIU_SECUREWiFi,a0:ec:f9:e0:fe:ef,3
2147483647,167.061,1301.85,-85,eduroam,a0:ec:f9:e0:fe:e4,3
2147483647,167.061,1301.85,-87,eduroam,a0:ec:f9:b2:86:1b,3
2147483647,167.061,1301.85,-62,,88:1d:fc:a1:89:82,3
2147483647,167.061,1301.85,-86,,a0:ec:f9:e0:fe:ea,3
2147483647,167.061,1301.85,-64,,a0:ec:f9:11:6c:a2,3
2147483647,167.061,1301.85,-79,FIU_SECUREWiFi,a0:ec:f9:b2:86:10,3
2147483647,167.061,1301.85,-62,,84:1b:5e:ca:72:7b,3
2147483647,167.061,1301.85,-86,TIMS,b4:75:0e:3c:93:86,3
2147483647,167.061,1301.85,-74,,88:1d:fc:a1:89:8a,3
2147483647,167.061,1301.85,-79,FIU_SECUREWiFi,a0:ec:f9:e0:fe:e0,3
2147483647,167.061,1301.85,-57,,a0:ec:f9:9f:8a:02,3
2147483647,167.061,1301.85,-88,,a0:ec:f9:b2:86:1c,3
2147483647,167.061,1301.85,-86,Cisco22415,c0:c1:c0:a5:0e:bc,3
2147483647,167.061,1301.85,-65,,a0:ec:f9:9f:8a:05,3
2147483647,167.061,1301.85,-65,,a0:ec:f9:9f:8a:03,3
2147483647,167.061,1301.85,-70,,84:1b:5e:ca:72:7a,3
2147483647,167.061,1301.85,-65,,a0:ec:f9:9f:8a:0d,3
2147483647,167.061,1301.85,-74,,88:1d:fc:a1:89:8c,3
2147483647,167.061,1301.85,-70,,a0:ec:f9:11:6c:a3,3
2147483647,167.061,1301.85,-70,,a0:ec:f9:11:6c:a5,3
2147483647,167.061,1301.85,-80,,a0:ec:f9:b2:86:15,3
2147483647,167.061,1301.85,-86,,a0:ec:f9:e0:fe:ec,3
2147483647,167.061,1301.85,-84,,a0:ec:f9:11:6b:d5,3
2147483647,167.061,1301.85,-92,,a0:ec:f9:b2:86:1a,3
2147483647,167.061,1301.85,-62,FIU_WiFi,88:1d:fc:a1:89:81,3
2147483647,167.061,1301.85,-67,,a0:ec:f9:11:6c:aa,3
2147483647,167.061,1301.85,-68,,a0:ec:f9:11:6c:ac,3
2147483647,167.061,1301.85,-63,FIU_WiFi,a0:ec:f9:11:6c:a1,3
2147483647,167.061,1301.85,-86,FIU_WiFi,a0:ec:f9:e0:fe:ee,3
2147483647,167.061,1301.85,-85,FIU_WiFi,a0:ec:f9:11:76:c1,3
2147483647,167.061,1301.85,-85,,a0:ec:f9:11:76:c2,3
2147483647,167.061,1301.85,-90,FIU_SECUREWiFi,a0:ec:f9:b2:86:1f,3
2147483647,167.061,1301.85,-86,FIU_SECUREWiFi,a0:ec:f9:11:76:c0,3
2147483647,167.061,1301.85,-89,CSL,6c:70:9f:db:67:b4,3
2147483647,167.061,1301.85,-56,FIU_WiFi,a0:ec:f9:9f:8a:01,3
2147483647,167.061,1301.85,-67,,a0:ec:f9:9f:8a:0c,3
2147483647,167.061,1301.85,-67,,a0:ec:f9:9f:8a:0a,3
2147483647,167.061,1301.85,-69,,a0:ec:f9:11:6c:ad,3
2147483647,167.061,1301.85,-66,,88:1d:fc:a1:89:83,3
2147483647,167.061,1301.85,-66,,88:1d:fc:a1:89:85,3
2147483647,167.061,1301.85,-78,,88:1d:fc:a1:89:8d,3
2147483647,167.061,1301.85,-86,eduroam,a0:ec:f9:e0:fe:eb,3
2147483647,167.061,1301.85,-87,,a0:ec:f9:e0:fe:ed,3
2147483647,167.061,1301.85,-84,,a0:ec:f9:e0:fe:e3,3
2147483647,167.061,1301.85,-85,eduroam,a0:ec:f9:11:76:c4,3
2147483647,167.061,1301.85,-85,,a0:ec:f9:b2:86:12,3
2147483647,167.061,1301.85,-89,FIU_WiFi,a0:ec:f9:b2:86:1e,3
2147483647,167.061,1301.85,-81,,a0:ec:f9:e0:fe:e2,3
2147483647,167.061,1301.85,-82,,a0:ec:f9:b2:86:13,3
2147483647,167.061,1301.85,-87,eduroam,a0:ec:f9:11:76:cb,3
2147483647,167.061,1301.85,-87,,a0:ec:f9:11:76:cd,3
2147483647,167.061,1301.85,-89,anam99,00:24:c9:a5:38:20,3
2147483647,167.061,1301.85,-87,FIU_WiFi,a0:ec:f9:11:76:ce,3
2147483647,167.061,1301.85,-80,FIU_WiFi,a0:ec:f9:e0:fe:e1,3
2147483647,167.061,1301.85,-88,FIU_WiFi,a0:ec:f9:11:6b:d1,3
2147483647,167.061,1301.85,-86,FIU_SECUREWiFi,a0:ec:f9:11:76:cf,3
2147483647,167.061,1301.85,-88,,a0:ec:f9:b2:86:1d,3
2147483647,167.061,1301.85,-86,Owner’s iPhone,fa:bb:2c:81:ca:36,3
2147483647,167.061,1301.85,-89,,a0:ec:f9:11:6b:d2,3
2147483647,205.771,783.945,-65,eduroam,a0:ec:f9:11:6c:ab,3
2147483647,205.771,783.945,-65,FIU_SECUREWiFi,a0:ec:f9:11:6c:af,3
2147483647,205.771,783.945,-55,ESRL secure Wifi,84:1b:5e:4b:80:e1,3
2147483647,205.771,783.945,-80,ESRL secure,84:1b:5e:4b:80:e2,3
2147483647,205.771,783.945,-62,eduroam,a0:ec:f9:11:6c:a4,3
2147483647,205.771,783.945,-79,eduroam,a0:ec:f9:9f:8a:04,3
2147483647,205.771,783.945,-72,eduroam,a0:ec:f9:9f:8a:0b,3
2147483647,205.771,783.945,-59,eduroam,a0:ec:f9:b2:86:14,3
2147483647,205.771,783.945,-71,FIU_SECUREWiFi,a0:ec:f9:9f:8a:0f,3
2147483647,205.771,783.945,-65,FIU_WiFi,a0:ec:f9:11:6c:ae,3
2147483647,205.771,783.945,-86,OAM office,00:1c:10:f6:1d:47,3
2147483647,205.771,783.945,-69,FIU_SECUREWiFi,88:1d:fc:a1:89:80,3
2147483647,205.771,783.945,-87,eduroam,88:1d:fc:a1:89:8b,3
2147483647,205.771,783.945,-86,FIU_SECUREWiFi,88:1d:fc:a1:89:8f,3
2147483647,205.771,783.945,-72,FIU_WiFi,a0:ec:f9:9f:8a:0e,3
2147483647,205.771,783.945,-88,FIU_WiFi,88:1d:fc:a1:89:8e,3
2147483647,205.771,783.945,-69,eduroam,88:1d:fc:a1:89:84,3
2147483647,205.771,783.945,-71,FIU_SECUREWiFi,a0:ec:f9:e0:fe:ef,3
2147483647,205.771,783.945,-71,,a0:ec:f9:e0:fe:ea,3
2147483647,205.771,783.945,-65,Cisco22415,c0:c1:c0:a5:0e:bc,3
2147483647,205.771,783.945,-72,,a0:ec:f9:e0:fe:ec,3
2147483647,205.771,783.945,-61,FIU_SECUREWiFi,a0:ec:f9:b2:86:10,3
2147483647,205.771,783.945,-87,eduroam,a0:ec:f9:11:76:cb,3
2147483647,205.771,783.945,-62,,a0:ec:f9:b2:86:15,3
2147483647,205.771,783.945,-67,eduroam,a0:ec:f9:b2:86:1b,3
2147483647,205.771,783.945,-68,,a0:ec:f9:b2:86:1a,3
2147483647,205.771,783.945,-63,FIU_SECUREWiFi,a0:ec:f9:11:6c:a0,3
2147483647,205.771,783.945,-88,FIU_WiFi,a0:ec:f9:11:6b:d1,3
2147483647,205.771,783.945,-65,FIU_SECUREWiFi,a0:ec:f9:e0:fe:e0,3
2147483647,205.771,783.945,-71,eduroam,a0:ec:f9:e0:fe:eb,3
2147483647,205.771,783.945,-87,FIU_SECUREWiFi,a0:ec:f9:11:76:cf,3
2147483647,205.771,783.945,-77,Owner’s iPhone,fa:bb:2c:81:ca:36,3
2147483647,205.771,783.945,-68,FIU_WiFi,a0:ec:f9:b2:86:1e,3
2147483647,205.771,783.945,-65,,a0:ec:f9:11:6c:ac,3
2147483647,205.771,783.945,-66,eduroam,a0:ec:f9:e0:fe:e4,3
2147483647,205.771,783.945,-80,,a0:ec:f9:e0:fe:e2,3
2147483647,205.771,783.945,-86,,a0:ec:f9:11:76:cd,3
2147483647,205.771,783.945,-67,,a0:ec:f9:b2:86:1c,3
2147483647,205.771,783.945,-89,,a0:ec:f9:11:6b:d2,3
2147483647,205.771,783.945,-90,eduroam,a0:ec:f9:11:6b:d4,3
2147483647,205.771,783.945,-66,FIU_WiFi,a0:ec:f9:11:6c:a1,3
2147483647,205.771,783.945,-66,,a0:ec:f9:11:6c:aa,3
2147483647,205.771,783.945,-62,,a0:ec:f9:11:6c:a3,3
2147483647,205.771,783.945,-63,,a0:ec:f9:11:6c:a5,3
2147483647,205.771,783.945,-68,FIU_SECUREWiFi,a0:ec:f9:b2:86:1f,3
2147483647,205.771,783.945,-73,CSL,6c:70:9f:db:67:b5,3
2147483647,205.771,783.945,-71,CSL,6c:70:9f:db:67:b4,3
2147483647,205.771,783.945,-75,FIU_SECUREWiFi,a0:ec:f9:b2:6a:50,3
2147483647,205.771,783.945,-75,,a0:ec:f9:b2:6a:55,3
2147483647,205.771,783.945,-75,eduroam,a0:ec:f9:b2:6a:54,3
